Устройство,Услуга,Цена,Гарантия,Производитель,Тип девайса
  iPad 4,Внешняя чистка (без разбора устройства),990.0,0.0,Apple,Планшет
  iPad 4,Восстановление после попадания влаги,1790.0,0.0,Apple,Планшет
  iPad 4,Восстановление слоёв платы,1790.0,30.0,Apple,Планшет
  iPad 4,Восстановление цепей питания матрицы,3590.0,30.0,Apple,Планшет
  iPad 4,Восстановление цепей питания подсветки,3590.0,30.0,Apple,Планшет
  iPad 4,Замена (реболл) модемного процессора,5190.0,30.0,Apple,Планшет
  iPad 4,Замена акселерометра,4190.0,30.0,Apple,Планшет
  iPad 4,Замена аудиокодека,4590.0,30.0,Apple,Планшет
  iPad 4,Замена гироскопа,4190.0,30.0,Apple,Планшет
  iPad 4,Замена датчика освещения/приближения,1990.0,90.0,Apple,Планшет
  iPad 4,Замена динамика,2890.0,90.0,Apple,Планшет
  iPad 4,Замена диода подсветки,4190.0,30.0,Apple,Планшет
  iPad 4,Замена задней крышки в сборе,6190.0,14.0,Apple,Планшет
  iPad 4,Замена катушки подсветки,4190.0,30.0,Apple,Планшет
  iPad 4,Замена кнопки включения,2490.0,90.0,Apple,Планшет
  iPad 4,Замена кнопки переключения вибро,1690.0,90.0,Apple,Планшет
  iPad 4,Замена кнопки Home,1990.0,90.0,Apple,Планшет
  iPad 4,Замена кнопок громкости,2490.0,90.0,Apple,Планшет
  iPad 4,Замена контроллера тачскрина,4690.0,30.0,Apple,Планшет
  iPad 4,Замена контроллера USB U2 Tristar,3590.0,30.0,Apple,Планшет
  iPad 4,Замена микрофона,2390.0,90.0,Apple,Планшет
  iPad 4,Замена основного контроллера питания,5590.0,30.0,Apple,Планшет
  iPad 4,Замена основной камеры,2190.0,90.0,Apple,Планшет
  iPad 4,Замена передней камеры,2390.0,90.0,Apple,Планшет
  iPad 4,Замена разъема,2190.0,30.0,Apple,Планшет
  iPad 4,Замена разъема зарядки,2090.0,90.0,Apple,Планшет
  iPad 4,Замена разъема наушников,2290.0,90.0,Apple,Планшет
  iPad 4,Замена рамки,690.0,90.0,Apple,Планшет
  iPad 4,Замена сим-лотка,590.0,14.0,Apple,Планшет
  iPad 4,Замена тачскрина,4490.0,90.0,Apple,Планшет
  iPad 4,Замена транзисторов зарядки,3190.0,30.0,Apple,Планшет
  iPad 4,Замена элемента,2190.0,30.0,Apple,Планшет
  iPad 4,Замена элементов,2190.0,30.0,Apple,Планшет
  iPad 4,Замена GPS антенны,2290.0,90.0,Apple,Планшет
  iPad 4,Замена GSM антенны,2290.0,90.0,Apple,Планшет
  iPad 4,Замена NAND-flash (16 Гб),6190.0,30.0,Apple,Планшет
  iPad 4,Замена Wi-Fi/Bluetooth антенны,2290.0,90.0,Apple,Планшет
  iPad 4,Изменение BOARD ID,2190.0,30.0,Apple,Планшет
  iPad 4,Обновление ПО,1090.0,0.0,Apple,Планшет
  iPad 4,Обтяжка гидрогелевой защитой,1290.0,14.0,Apple,Планшет
  iPad 4,Подклейка дисплея,1790.0,0.0,Apple,Планшет
  iPad 4,Правка углов,1290.0,0.0,Apple,Планшет
  iPad 4,Разбор / сбор,2290.0,0.0,Apple,Планшет
  iPad 4,Ремонт цепи питания,2190.0,30.0,Apple,Планшет
  iPad 4,Ремонт Wi-Fi модуля,4590.0,30.0,Apple,Планшет
  iPad 4,Чистка динамика,2190.0,0.0,Apple,Планшет
  iPad 4,Чистка разъема зарядки/наушников (без разбора устройства),990.0,0.0,Apple,Планшет
  iPad 4,Чистка устройства,2190.0,0.0,Apple,Планшет
  iPad 5,Замена дисплея в сборе - ORIG,10490.0,90.0,Apple,Планшет
  iPad 5,Замена аккумулятора,5490.0,90.0,Apple,Планшет
  iPad 5,Внешняя чистка (без разбора устройства),990.0,0.0,Apple,Планшет
  iPad 5,Восстановление после попадания влаги,1990.0,0.0,Apple,Планшет
  iPad 5,Замена аудиоразъема,2190.0,90.0,Apple,Планшет
  iPad 5,Замена задней крышки в сборе,7390.0,14.0,Apple,Планшет
  iPad 5,Замена кнопки включения,2190.0,90.0,Apple,Планшет
  iPad 5,Замена кнопки Home,2190.0,90.0,Apple,Планшет
  iPad 5,Замена кнопок громкости,2190.0,90.0,Apple,Планшет
  iPad 5,Замена коннектора сим-карты,2190.0,30.0,Apple,Планшет
  iPad 5,Замена микрофона,2090.0,90.0,Apple,Планшет
  iPad 5,Замена основной камеры,2490.0,90.0,Apple,Планшет
  iPad 5,Замена передней камеры,2290.0,90.0,Apple,Планшет
  iPad 5,Замена полифонического динамика,2390.0,90.0,Apple,Планшет
  iPad 5,Замена разъема зарядки,3190.0,90.0,Apple,Планшет
  iPad 5,Замена сим-лотка,590.0,14.0,Apple,Планшет
  iPad 5,Замена тачскрина,5490.0,90.0,Apple,Планшет
  iPad 5,Замена GSM антенны,2090.0,90.0,Apple,Планшет
  iPad 5,Замена Wi-Fi/Bluetooth антенны,2090.0,90.0,Apple,Планшет
  iPad 5,Обновление ПО,1090.0,0.0,Apple,Планшет
  iPad 5,Обтяжка гидрогелевой защитой,1290.0,14.0,Apple,Планшет
  iPad 5,Правка углов,1290.0,0.0,Apple,Планшет
  iPad 5,Разбор / сбор,2490.0,0.0,Apple,Планшет
  iPad 5,Чистка динамика,2390.0,0.0,Apple,Планшет
  iPad 5,Чистка разъема зарядки/наушников (без разбора устройства),990.0,0.0,Apple,Планшет
  iPad 5,Чистка устройства,2390.0,0.0,Apple,Планшет
  iPad 6,Замена дисплея в сборе - ORIG,11090.0,90.0,Apple,Планшет
  iPad 6,Замена аккумулятора,5690.0,90.0,Apple,Планшет
  iPad 6,Внешняя чистка (без разбора устройства),990.0,0.0,Apple,Планшет
  iPad 6,Восстановление после попадания влаги,1990.0,0.0,Apple,Планшет
  iPad 6,Замена аудиоразъема,2790.0,90.0,Apple,Планшет
  iPad 6,Замена задней крышки в сборе,7590.0,14.0,Apple,Планшет
  iPad 6,Замена кнопки включения,2690.0,90.0,Apple,Планшет
  iPad 6,Замена кнопки Home,2790.0,90.0,Apple,Планшет
  iPad 6,Замена кнопок громкости,2690.0,90.0,Apple,Планшет
  iPad 6,Замена коннектора сим-карты,2690.0,30.0,Apple,Планшет
  iPad 6,Замена микрофона,2690.0,90.0,Apple,Планшет
  iPad 6,Замена основной камеры,2990.0,90.0,Apple,Планшет
  iPad 6,Замена передней камеры,2790.0,90.0,Apple,Планшет
  iPad 6,Замена полифонического динамика,2890.0,90.0,Apple,Планшет
  iPad 6,Замена разъема зарядки,3290.0,90.0,Apple,Планшет
  iPad 6,Замена сим-лотка,590.0,14.0,Apple,Планшет
  iPad 6,Замена тачскрина,6090.0,90.0,Apple,Планшет
  iPad 6,Замена GSM антенны,2690.0,90.0,Apple,Планшет
  iPad 6,Замена Wi-Fi/Bluetooth антенны,2690.0,90.0,Apple,Планшет
  iPad 6,Обновление ПО,1090.0,0.0,Apple,Планшет
  iPad 6,Обтяжка гидрогелевой защитой,1290.0,14.0,Apple,Планшет
  iPad 6,Правка углов,1290.0,0.0,Apple,Планшет
  iPad 6,Разбор / сбор,2490.0,0.0,Apple,Планшет
  iPad 6,Чистка динамика,2390.0,0.0,Apple,Планшет
  iPad 6,Чистка разъема зарядки/наушников (без разбора устройства),990.0,0.0,Apple,Планшет
  iPad 6,Чистка устройства,2390.0,0.0,Apple,Планшет
  iPad 7,Замена дисплея в сборе - ORIG,11490.0,90.0,Apple,Планшет
  iPad 7,Замена аккумулятора,5890.0,90.0,Apple,Планшет
  iPad 7,Внешняя чистка (без разбора устройства),990.0,0.0,Apple,Планшет
  iPad 7,Восстановление после попадания влаги,1990.0,0.0,Apple,Планшет
  iPad 7,Замена аудиоразъема,3390.0,90.0,Apple,Планшет
  iPad 7,Замена задней крышки в сборе,12390.0,14.0,Apple,Планшет
  iPad 7,Замена кнопки включения,3290.0,90.0,Apple,Планшет
  iPad 7,Замена кнопки Home,3390.0,90.0,Apple,Планшет
  iPad 7,Замена кнопок громкости,3290.0,90.0,Apple,Планшет
  iPad 7,Замена коннектора сим-карты,3290.0,30.0,Apple,Планшет
  iPad 7,Замена микрофона,3290.0,90.0,Apple,Планшет
  iPad 7,Замена основной камеры,3690.0,90.0,Apple,Планшет
  iPad 7,Замена передней камеры,3590.0,90.0,Apple,Планшет
  iPad 7,Замена полифонического динамика,3490.0,90.0,Apple,Планшет
  iPad 7,Замена разъема зарядки,3690.0,90.0,Apple,Планшет
  iPad 7,Замена сим-лотка,590.0,14.0,Apple,Планшет
  iPad 7,Замена тачскрина,6590.0,90.0,Apple,Планшет
  iPad 7,Замена GSM антенны,3290.0,90.0,Apple,Планшет
  iPad 7,Замена Wi-Fi/Bluetooth антенны,3290.0,90.0,Apple,Планшет
  iPad 7,Обновление ПО,1090.0,0.0,Apple,Планшет
  iPad 7,Обтяжка гидрогелевой защитой,1290.0,14.0,Apple,Планшет
  iPad 7,Правка углов,1290.0,0.0,Apple,Планшет
  iPad 7,Разбор / сбор,2490.0,0.0,Apple,Планшет
  iPad 7,Чистка динамика,2390.0,0.0,Apple,Планшет
  iPad 7,Чистка разъема зарядки/наушников (без разбора устройства),990.0,0.0,Apple,Планшет
  iPad 7,Чистка устройства,2390.0,0.0,Apple,Планшет
  iPad 8,Замена дисплея в сборе - ORIG,12090.0,90.0,Apple,Планшет
  iPad 8,Замена аккумулятора,6090.0,90.0,Apple,Планшет
  iPad 8,Внешняя чистка (без разбора устройства),990.0,0.0,Apple,Планшет
  iPad 8,Восстановление после попадания влаги,2190.0,0.0,Apple,Планшет
